event_id,is_anomaly,anomaly_type,severity,explanation
EVT001034,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006570,false,,,
EVT000442,false,,,
EVT002366,false,,,
EVT006082,false,,,
EVT000582,false,,,
EVT002861,false,,,
EVT003313,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002383,false,,,
EVT004165,false,,,
EVT002111,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006121,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000670,false,,,
EVT003692,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003733,false,,,
EVT003178,false,,,
EVT001412,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001223,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005855,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003401,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004240,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006480,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001602,false,,,
EVT003600,false,,,
EVT005276,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002193,false,,,
EVT005209,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002938,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004183,false,,,
EVT002382,false,,,
EVT003672,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005715,false,,,
EVT003623,false,,,
EVT006616,false,,,
EVT004620,false,,,
EVT003357,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006379,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000174,false,,,
EVT003454,false,,,
EVT002913,false,,,
EVT003809,false,,,
EVT002651,false,,,
EVT007145,false,,,
EVT006892,false,,,
EVT002698,false,,,
EVT000952,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000820,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002616,false,,,
EVT003607,false,,,
EVT001126,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006921,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000632,false,,,
EVT006274,false,,,
EVT007449,false,,,
EVT005679,false,,,
EVT003866,false,,,
EVT006119,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002291,false,,,
EVT000960_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006010,false,,,
EVT000331_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007077,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006601,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001138,false,,,
EVT005161,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000142,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000988,false,,,
EVT002737,false,,,
EVT005019,false,,,
EVT005428,false,,,
EVT003527,false,,,
EVT002488,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004853,false,,,
EVT006301,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001174,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006457,false,,,
EVT000958,false,,,
EVT002773,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005534,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006352,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001594,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002354,false,,,
EVT004236,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001422,false,,,
EVT005993,false,,,
EVT000460_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001887,false,,,
EVT003048,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001971,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002372,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000190,false,,,
EVT000215,false,,,
EVT004025,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004544,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002249,false,,,
EVT001566,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006442,false,,,
EVT003639,false,,,
EVT000297,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004353,false,,,
EVT001588,false,,,
EVT003183,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002144,false,,,
EVT001601,false,,,
EVT006986,false,,,
EVT000643,false,,,
EVT001561,false,,,
EVT006668,false,,,
EVT001729,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000513,false,,,
EVT000149,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001681,false,,,
EVT004106,false,,,
EVT002221,false,,,
EVT006136,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005390,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004034_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005364,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006708,false,,,
EVT004017,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006124,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006550,false,,,
EVT007427,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001737,false,,,
EVT002376,false,,,
EVT003375,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003747,false,,,
EVT006496,false,,,
EVT002454,false,,,
EVT003034,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005312,false,,,
EVT000089,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003987,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005216,false,,,
EVT002117,false,,,
EVT007249,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004641_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006439,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005323,false,,,
EVT002655,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005485,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006042,false,,,
EVT001893,false,,,
EVT001012,false,,,
EVT006029,false,,,
EVT003790,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005574,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004161,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005100,false,,,
EVT002076,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001023,false,,,
EVT004071,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004417,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005338,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003514,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006829,false,,,
EVT005741,false,,,
EVT002625,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000775,false,,,
EVT001356,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007003,false,,,
EVT003625,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000531,false,,,
EVT004139,false,,,
EVT006292,false,,,
EVT003534,false,,,
EVT000701,false,,,
EVT004253,false,,,
EVT000415,false,,,
EVT006914,false,,,
EVT002172,false,,,
EVT006938,false,,,
EVT004791,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007134,false,,,
EVT007125,false,,,
EVT002090,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004041,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005687,false,,,
EVT005756,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006920,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000983,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005180,false,,,
EVT007422,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001819,false,,,
EVT005397,false,,,
EVT002483,false,,,
EVT004437,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002196,false,,,
EVT001720,false,,,
EVT002442,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002254,false,,,
EVT005508,false,,,
EVT003846,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001214,false,,,
EVT002892,false,,,
EVT000678,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003583,false,,,
EVT003995_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001496,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000364,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002150,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004972,false,,,
EVT005502,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000807_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001081,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002968,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002295,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002364,false,,,
EVT006001,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003244,false,,,
EVT002727,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001513,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003709,false,,,
EVT007078,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005243,false,,,
EVT000970_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001503,false,,,
EVT003608,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005386,false,,,
EVT004350,false,,,
EVT005970,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005617,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006102,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001838,false,,,
EVT001646,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002530,false,,,
EVT_ONCALL_002994,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005289,false,,,
EVT003293,false,,,
EVT000148,false,,,
EVT000243,false,,,
EVT000746,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006179,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001571,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006052,false,,,
EVT001060,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007255,false,,,
EVT007202,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005077,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001677,false,,,
EVT006109,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT007072,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006796,false,,,
EVT004789,false,,,
EVT004000,false,,,
EVT006271,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005565,false,,,
EVT007146,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005997,false,,,
EVT006416,false,,,
EVT000496,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005759,false,,,
EVT001474,false,,,
EVT006351,false,,,
EVT004737,false,,,
EVT001625,false,,,
EVT004455,false,,,
EVT004960,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002346,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001980,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002423,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002680,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002912,false,,,
EVT007181,false,,,
EVT004816,false,,,
EVT007172,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006033,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006425,false,,,
EVT005613,false,,,
EVT004634,false,,,
EVT000069,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006453,false,,,
EVT004514,false,,,
EVT007203,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006224,false,,,
EVT004129,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002038,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT007420,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006681,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001665,false,,,
EVT004537,false,,,
EVT006923,false,,,
EVT003919,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006617,false,,,
EVT004062,false,,,
EVT002632,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004802,false,,,
EVT005294,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001290,false,,,
EVT002597,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000978,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002804,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000372,false,,,
EVT001823,false,,,
EVT003493,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002959,false,,,
EVT005681,false,,,
EVT007416,false,,,
EVT000726,false,,,
EVT005693,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003691,false,,,
EVT003339,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003163,false,,,
EVT006916,false,,,
EVT004244,false,,,
EVT002812,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001111,false,,,
EVT002958,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001339,false,,,
EVT002596,false,,,
EVT005542,false,,,
EVT002979,false,,,
EVT001209,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005760,false,,,
EVT006267,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000242,false,,,
EVT002347_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003507,false,,,
EVT004031,false,,,
EVT001536_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002477,false,,,
EVT001318,false,,,
EVT005992,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005098,false,,,
EVT004961,false,,,
EVT006318,false,,,
EVT004713,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005303,false,,,
EVT004431,false,,,
EVT005378_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000777,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000716,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004119,false,,,
EVT004250,false,,,
EVT002630,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000865,false,,,
EVT001302,false,,,
EVT002970,false,,,
EVT006840,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007100,false,,,
EVT000517,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004624,false,,,
EVT000597,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004428,false,,,
EVT006618,false,,,
EVT004322,false,,,
EVT000034,false,,,
EVT002546,false,,,
EVT006864,false,,,
EVT005072,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002797,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004851,false,,,
EVT005090,false,,,
EVT003368,false,,,
EVT007321,false,,,
EVT004685,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004197,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000039,false,,,
EVT003199,false,,,
EVT006804,false,,,
EVT007263_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004889,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004670,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000189,false,,,
EVT000461,false,,,
EVT005492,false,,,
EVT000612,false,,,
EVT002815,false,,,
EVT003552,false,,,
EVT005038,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003049,false,,,
EVT005703,false,,,
EVT000405,false,,,
EVT006156,false,,,
EVT003341,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000115,false,,,
EVT002653,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000990,false,,,
EVT001284,false,,,
EVT000393,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005788,false,,,
EVT005885,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006598,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001654,false,,,
EVT003702,false,,,
EVT000409,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006748,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002554,false,,,
EVT003202,false,,,
EVT000808,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001701,false,,,
EVT003934,false,,,
EVT000368,false,,,
EVT005739,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000326,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004762,false,,,
EVT002305,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001493,false,,,
EVT001071,false,,,
EVT005481,false,,,
EVT000487,false,,,
EVT001874,false,,,
EVT004822,false,,,
EVT003406,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005453,false,,,
EVT006228,false,,,
EVT003257,false,,,
EVT006997,false,,,
