event_id,user_id,username,department,job_title,resource,action,timestamp,source_ip,location,success,is_anomaly,anomaly_type
EVT003240_travel,U00020,user_0020,Product,CPO,monitoring_system,write,2025-11-26T06:04:49Z,70.199.60.88,"New York, US",false,true,impossible_travel
EVT007396,U00491,user_0491,Legal,Corporate Counsel,audit_logs,admin,2026-03-22T14:36:58Z,5.61.213.19,"Sydney, AU",true,true,privilege_escalation
EVT001522,U00394,user_0394,Finance,CFO,vpn_gateway,delete,2026-02-24T12:39:38Z,47.189.145.60,"Sao Paulo, BR",false,false,
EVT006484,U00451,user_0451,Engineering,DevOps Engineer,backup_system,admin,2025-05-24T21:01:44Z,140.61.61.222,"Toronto, CA",false,true,unusual_time
EVT005159,U00267,user_0267,Customer Support,CSO,email_server,admin,2025-12-12T21:48:24Z,57.154.168.251,"Tokyo, JP",true,false,
EVT004013,U00186,user_0186,IT,CISO,staging_environment,read,2025-10-08T03:52:35Z,91.202.120.160,"Singapore, SG",true,true,excessive_access
EVT004827,U00082,user_0082,Operations,COO,staging_environment,read,2026-04-17T14:40:09Z,118.16.98.140,"Paris, FR",true,false,
EVT006639,U00357,user_0357,Legal,CLO,hr_information_system,delete,2026-03-25T14:10:29Z,178.64.160.114,"Sydney, AU",true,true,privilege_escalation
EVT002513,U00133,user_0133,Finance,Finance Manager,customer_data_warehouse,execute,2026-01-18T02:05:09Z,91.113.175.246,"Sydney, AU",true,false,
EVT004243,U00047,user_0047,Operations,COO,staging_environment,download,2025-08-22T23:51:19Z,143.5.191.169,"Sao Paulo, BR",true,true,privilege_escalation
EVT001032,U00153,svc_abused_0153,Finance,Senior Accountant,sales_crm,read,2025-10-16T22:04:25Z,147.141.153.49,"Sao Paulo, BR",true,false,
EVT006311,U00275,user_0275,Engineering,Senior Engineer,backup_system,download,2025-10-15T02:29:17Z,206.170.55.6,"Singapore, SG",false,true,impossible_travel
EVT002214,U00429,user_0429,Operations,Ops Manager,dns_server,download,2025-05-19T23:33:32Z,133.164.29.69,"Toronto, CA",true,true,unusual_time
EVT006710,U00070,user_0070,HR,HR Manager,email_server,delete,2026-02-05T23:58:11Z,18.140.193.173,"Sydney, AU",true,false,
EVT003334,U00110,user_0110,Finance,Controller,email_server,download,2025-09-13T05:34:45Z,187.83.163.247,"London, UK",true,true,privilege_escalation
EVT001707,U00205,user_0205,Sales,Sales Director,hr_information_system,write,2025-07-03T01:02:06Z,14.37.81.142,"Toronto, CA",true,true,unusual_resource
EVT004821,U00469,svc_abused_0469,HR,Recruiter,financial_ledger,delete,2026-02-05T09:33:42Z,52.124.102.233,"Berlin, DE",true,false,
EVT002158,U00316,user_0316,Finance,CFO,monitoring_system,delete,2025-05-04T14:45:46Z,69.232.26.29,"Toronto, CA",true,false,
EVT006970,U00162,svc_abused_0162,Customer Support,Support Agent,email_server,write,2026-03-04T04:18:40Z,64.149.138.198,"Singapore, SG",true,false,
EVT002837,U00189,user_0189,Engineering,DevOps Engineer,monitoring_system,write,2025-04-26T23:15:35Z,165.244.14.190,"Singapore, SG",true,false,
EVT005401,U00352,user_0352,Legal,Compliance Officer,vpn_gateway,admin,2025-09-07T22:02:30Z,158.54.13.58,"Mumbai, IN",true,true,impossible_travel
EVT002362,U00276,user_0276,Product,CPO,ci_cd_pipeline,delete,2025-11-25T03:37:25Z,152.36.0.175,"New York, US",false,false,
EVT005304,U00091,user_0091,Marketing,SEO Specialist,test_environment,read,2025-06-16T23:34:33Z,23.116.4.2,"New York, US",true,true,unusual_time
EVT006733,U00005,user_0005,Marketing,CMO,vpn_gateway,write,2026-03-07T05:49:14Z,131.111.118.21,"Singapore, SG",true,false,
EVT001472,U00120,user_0120,Legal,CLO,backup_system,download,2026-01-31T03:00:28Z,205.152.91.221,"Toronto, CA",true,false,
EVT000549,U00117,user_0117,Product,Product Manager,payment_processor,admin,2026-03-19T12:50:51Z,203.128.149.92,"Sao Paulo, BR",false,true,unusual_time
EVT004857,U00091,user_0091,Marketing,Marketing Coordinator,financial_ledger,read,2025-11-07T05:21:04Z,173.252.159.241,"New York, US",true,true,impossible_travel
EVT002270,U00371,user_0371,Sales,Sales Rep,file_storage,delete,2025-09-20T11:51:46Z,21.107.189.107,"Singapore, SG",true,true,privilege_escalation
EVT007463,U00215,user_0215,Sales,CRO,audit_logs,execute,2026-01-24T08:28:49Z,65.13.21.7,"Berlin, DE",true,true,privilege_escalation
EVT005540,U00375,user_0375,Product,Director of Product,production_database,admin,2026-03-26T19:46:44Z,23.64.141.65,"Paris, FR",true,false,
EVT001612,U00277,user_0277,Operations,Logistics Coordinator,staging_environment,delete,2025-04-03T16:40:39Z,148.97.61.145,"London, UK",true,false,
EVT002405,U00008,user_0008,Finance,Financial Analyst,test_environment,read,2025-05-30T22:22:27Z,88.176.78.143,"New York, US",true,true,excessive_access
EVT006942,U00146,user_0146,Legal,General Counsel,audit_logs,admin,2025-06-01T16:30:45Z,98.188.209.137,"Mumbai, IN",true,false,
EVT003440,U00395,user_0395,Product,Director of Product,vpn_gateway,execute,2025-07-31T17:19:08Z,71.33.161.110,"Sydney, AU",true,false,
EVT001487,U00270,user_0270,Customer Support,CSO,test_environment,write,2025-04-10T06:23:06Z,166.2.139.203,"Sydney, AU",true,false,
EVT004693,U00471,user_0471,Customer Support,CSO,security_incident_tracker,execute,2026-04-18T06:05:55Z,32.241.217.166,"London, UK",true,true,privilege_escalation
EVT004954,U00413,user_0413,HR,HR Manager,ci_cd_pipeline,download,2025-12-14T19:39:09Z,112.9.20.139,"Sao Paulo, BR",true,true,impossible_travel
EVT007189,U00234,user_0234,Legal,Paralegal,staging_environment,read,2025-12-29T00:37:43Z,197.140.247.158,"Singapore, SG",true,true,excessive_access
EVT001087,U00487,user_0487,IT,Security Analyst,customer_data_warehouse,read,2026-01-19T16:46:42Z,195.122.183.63,"Sao Paulo, BR",true,false,
EVT005851,U00345,user_0345,Finance,Senior Accountant,security_incident_tracker,write,2026-01-16T00:38:26Z,181.227.75.194,"Toronto, CA",true,false,
EVT006489,U00460,user_0460,Legal,Corporate Counsel,financial_ledger,download,2025-06-04T16:51:06Z,159.206.100.69,"Sydney, AU",true,false,
EVT005385,U00077,user_0077,Product,CPO,load_balancer,execute,2025-11-12T15:20:42Z,81.59.45.220,"London, UK",true,false,
EVT003658,U00236,user_0236,Customer Support,Support Agent,monitoring_system,delete,2025-12-25T18:26:38Z,139.113.151.192,"Sao Paulo, BR",true,true,unusual_resource
EVT005839,U00332,user_0332,Customer Support,Support Manager,test_environment,delete,2025-11-15T19:36:47Z,98.142.147.104,"Toronto, CA",true,false,
EVT004032,U00376,user_0376,Legal,General Counsel,test_environment,download,2026-01-14T08:42:43Z,65.76.39.131,"Singapore, SG",true,true,unusual_location
EVT003634,U00106,user_0106,IT,Network Engineer,hr_information_system,read,2025-05-02T10:56:52Z,192.143.153.36,"Berlin, DE",true,false,
EVT007197,U00087,user_0087,Finance,CFO,production_database,download,2025-05-04T19:42:56Z,205.17.217.82,"London, UK",true,false,
EVT006163_travel,U00383,user_0383,Marketing,Marketing Coordinator,sales_crm,read,2025-07-15T14:06:27Z,47.164.127.35,"New York, US",false,true,impossible_travel
EVT002995,U00154,user_0154,Customer Support,Support Manager,vpn_gateway,delete,2026-01-11T03:46:05Z,139.167.13.67,"London, UK",true,true,impossible_travel
EVT005641,U00223,user_0223,Legal,General Counsel,security_incident_tracker,execute,2025-05-25T17:10:53Z,26.250.233.14,"Paris, FR",false,false,
EVT004669,U00027,user_0027,Product,Associate PM,employee_portal,download,2026-04-08T13:51:43Z,38.127.111.48,"Berlin, DE",true,false,
EVT004187,U00355,user_0355,HR,HR Coordinator,hr_information_system,delete,2026-03-14T12:26:26Z,64.112.68.166,"Mumbai, IN",true,true,unusual_resource
EVT006467,U00031,user_0031,Engineering,DevOps Engineer,file_storage,download,2025-06-20T14:42:17Z,89.125.228.120,"Singapore, SG",true,true,unusual_location
EVT001461,U00006,user_0006,Product,Product Manager,security_incident_tracker,read,2025-09-29T04:10:06Z,104.197.210.180,"Sao Paulo, BR",true,false,
EVT000508,U00188,user_0188,Legal,General Counsel,payment_processor,download,2025-12-25T15:12:33Z,129.237.255.173,"Sydney, AU",true,false,
EVT005018,U00083,user_0083,Finance,Controller,test_environment,download,2026-01-29T11:39:03Z,185.146.163.158,"London, UK",true,true,impossible_travel
EVT005747,U00499,user_0499,IT,Network Engineer,ci_cd_pipeline,write,2025-09-17T00:04:59Z,36.86.30.224,"Paris, FR",true,false,
EVT005247,U00206,user_0206,Legal,Compliance Officer,ci_cd_pipeline,write,2025-08-15T04:17:25Z,211.208.92.165,"Singapore, SG",true,true,unusual_resource
EVT002553_travel,U00338,user_0338,Marketing,Brand Manager,email_server,read,2025-08-30T21:32:48Z,202.161.68.153,"New York, US",false,true,impossible_travel
EVT005648,U00253,user_0253,Marketing,Marketing Coordinator,payment_processor,execute,2025-08-03T13:14:44Z,135.139.151.141,"Singapore, SG",true,true,privilege_escalation
EVT004207,U00129,svc_0129,Product,CPO,dns_server,admin,2025-04-08T01:04:18Z,163.60.61.136,"Toronto, CA",true,false,
EVT001524,U00201,user_0201,Sales,CRO,monitoring_system,execute,2026-01-06T00:19:49Z,177.213.236.135,"Sydney, AU",true,true,privilege_escalation
EVT003974,U00434,user_0434,Legal,General Counsel,production_database,execute,2026-04-29T09:26:49Z,91.98.174.104,"Tokyo, JP",true,false,
EVT006809,U00012,user_0012,Finance,Controller,file_storage,write,2025-05-28T09:50:55Z,12.188.99.143,"London, UK",true,true,unusual_resource
EVT002093,U00302,user_0302,Legal,CLO,test_environment,delete,2026-02-06T19:48:04Z,172.10.202.80,"Sydney, AU",true,false,
EVT001141,U00308,user_0308,Operations,COO,financial_ledger,write,2025-07-20T17:35:09Z,134.58.208.242,"Mumbai, IN",true,false,
EVT000181,U00457,user_0457,Marketing,SEO Specialist,ci_cd_pipeline,admin,2026-03-04T16:08:41Z,14.55.203.171,"Mumbai, IN",true,true,privilege_escalation
EVT004746,U00189,user_0189,Engineering,Engineering Manager,file_storage,delete,2025-09-23T15:03:35Z,16.167.82.173,"Tokyo, JP",true,false,
EVT005651,U00222,user_0222,Product,CPO,security_incident_tracker,write,2025-07-18T08:08:51Z,12.119.69.43,"Toronto, CA",false,false,
EVT005409,U00151,user_0151,IT,Systems Administrator,payment_processor,delete,2025-09-07T16:43:39Z,209.255.88.97,"Sao Paulo, BR",true,false,
EVT007284,U00473,user_0473,Customer Support,Support Manager,file_storage,read,2025-09-20T13:27:49Z,32.82.46.90,"London, UK",true,true,unusual_time
EVT003980,U00220,user_0220,Product,Senior PM,load_balancer,admin,2026-03-11T03:28:54Z,190.189.136.156,"Singapore, SG",true,false,
EVT006743,U00390,user_0390,Operations,Ops Manager,test_environment,read,2025-04-16T19:49:42Z,106.224.69.219,"Tokyo, JP",true,false,
EVT000002,U00472,user_0472,Finance,CFO,hr_information_system,admin,2025-12-31T07:29:43Z,175.140.227.103,"London, UK",false,true,unusual_resource
EVT004577,U00245,user_0245,Finance,Controller,dns_server,download,2025-11-10T02:31:01Z,180.231.15.90,"London, UK",true,false,
EVT000361,U00293,user_0293,Operations,Ops Manager,audit_logs,write,2025-09-04T20:30:18Z,217.105.197.104,"Paris, FR",true,true,unusual_location
EVT000861,U00496,user_0496,Customer Support,Support Manager,monitoring_system,read,2025-04-12T13:18:32Z,28.198.168.247,"London, UK",false,false,
EVT002275,U00135,user_0135,Marketing,SEO Specialist,ci_cd_pipeline,write,2026-02-20T20:55:33Z,4.0.212.39,"Toronto, CA",true,false,
EVT006372,U00191,user_0191,Legal,CLO,security_incident_tracker,download,2026-01-01T16:15:44Z,146.118.254.23,"London, UK",false,true,excessive_access
EVT003645,U00216,user_0216,Engineering,DevOps Engineer,customer_data_warehouse,download,2025-09-11T04:33:57Z,94.76.242.232,"Singapore, SG",true,true,privilege_escalation
EVT007224,U00497,user_0497,Sales,Account Executive,security_incident_tracker,delete,2025-05-01T09:26:29Z,66.53.137.192,"Berlin, DE",true,false,
EVT001369,U00061,user_0061,Customer Support,Support Agent,test_environment,admin,2025-12-20T15:03:37Z,15.240.61.75,"Singapore, SG",true,false,
EVT006536,U00377,svc_abused_0377,Engineering,Engineering Manager,payment_processor,write,2025-10-26T09:23:39Z,29.12.231.139,"New York, US",false,false,
EVT000424,U00007,user_0007,Finance,Controller,security_incident_tracker,write,2026-02-22T14:01:37Z,32.232.136.100,"Sydney, AU",true,false,
EVT005588,U00388,user_0388,IT,CISO,sales_crm,download,2026-04-09T14:19:06Z,152.162.232.95,"Sydney, AU",true,false,
EVT005831,U00230,svc_0230,Operations,Ops Manager,audit_logs,execute,2025-10-21T23:34:36Z,181.12.213.115,"Paris, FR",true,true,impossible_travel
EVT000447,U00237,user_0237,Customer Support,Support Manager,staging_environment,write,2025-07-28T12:08:00Z,156.65.101.166,"New York, US",true,false,
EVT005150,U00125,user_0125,IT,CISO,backup_system,read,2025-07-12T01:48:50Z,177.164.157.107,"Tokyo, JP",true,true,privilege_escalation
EVT000771,U00278,user_0278,IT,CISO,staging_environment,download,2026-03-15T05:04:47Z,58.11.197.113,"New York, US",true,true,excessive_access
EVT003917,U00256,user_0256,Finance,CFO,dns_server,download,2025-10-05T05:40:33Z,138.136.100.216,"Mumbai, IN",true,false,
EVT006077,U00337,user_0337,HR,HR Manager,load_balancer,admin,2025-10-01T04:50:27Z,79.242.218.208,"Toronto, CA",true,false,
EVT006579,U00286,user_0286,Operations,COO,financial_ledger,read,2026-02-22T02:54:29Z,172.32.120.146,"Berlin, DE",true,true,excessive_access
EVT001381,U00453,user_0453,Product,Associate PM,dns_server,execute,2025-08-13T23:36:24Z,16.183.107.204,"Toronto, CA",true,false,
EVT003019,U00321,svc_abused_0321,Finance,CFO,ci_cd_pipeline,read,2026-03-25T10:51:20Z,207.39.81.98,"Tokyo, JP",false,true,unusual_location
EVT001143,U00413,user_0413,HR,HR Manager,financial_ledger,admin,2026-01-24T22:41:47Z,135.17.6.245,"Toronto, CA",true,false,
EVT004721,U00283,svc_abused_0283,Customer Support,Support Agent,vpn_gateway,write,2026-04-19T16:45:51Z,154.76.220.80,"Paris, FR",true,false,
EVT004123,U00460,user_0460,Legal,General Counsel,source_code_repo,admin,2026-03-25T07:29:17Z,32.177.41.62,"Toronto, CA",true,false,
EVT006049,U00477,svc_abused_0477,Product,Associate PM,production_database,admin,2025-12-21T09:56:19Z,175.65.66.244,"Sydney, AU",true,true,unusual_resource
EVT000717,U00158,user_0158,Engineering,Engineering Manager,audit_logs,download,2025-05-21T18:37:54Z,167.1.73.219,"Sao Paulo, BR",true,false,
EVT007151,U00213,user_0213,HR,HR Coordinator,monitoring_system,download,2026-01-18T11:12:54Z,190.210.188.120,"London, UK",true,false,
EVT004352,U00009,user_0009,Engineering,Senior Engineer,hr_information_system,download,2025-06-29T15:18:01Z,194.66.157.44,"Toronto, CA",true,false,
EVT002402,U00166,user_0166,Product,Senior PM,monitoring_system,admin,2025-07-18T15:39:52Z,73.134.30.177,"Sao Paulo, BR",true,false,
EVT004158,U00410,user_0410,Customer Support,Support Team Lead,monitoring_system,download,2025-10-07T05:50:54Z,176.16.76.216,"London, UK",false,true,unusual_resource
EVT006854,U00171,user_0171,Marketing,Marketing Coordinator,payment_processor,read,2025-10-04T05:51:20Z,202.163.116.46,"Tokyo, JP",true,true,unusual_location
EVT000162_travel,U00002,user_0002,Sales,Sales Manager,security_incident_tracker,write,2025-07-25T09:19:18Z,39.33.227.5,"New York, US",false,true,impossible_travel
EVT002079,U00174,user_0174,Product,Senior PM,security_incident_tracker,admin,2025-08-09T05:09:13Z,191.209.117.101,"Tokyo, JP",true,false,
EVT003680,U00465,svc_0465,Finance,Finance Manager,sales_crm,download,2025-06-12T21:56:54Z,80.72.89.253,"Sydney, AU",true,true,unusual_resource
EVT004247,U00313,user_0313,Finance,Senior Accountant,hr_information_system,read,2026-01-29T08:48:30Z,4.248.70.43,"Tokyo, JP",true,true,unusual_location
EVT005055,U00495,user_0495,Legal,Compliance Officer,sales_crm,execute,2025-10-14T19:10:43Z,19.10.66.35,"Berlin, DE",true,false,
EVT000210,U00283,svc_abused_0283,Customer Support,CSO,production_database,admin,2026-02-26T05:52:51Z,83.51.204.137,"Tokyo, JP",false,false,
EVT006494,U00146,user_0146,Legal,Compliance Officer,email_server,write,2025-04-21T13:06:55Z,167.196.83.218,"Singapore, SG",true,true,unusual_time
EVT001731,U00397,user_0397,Product,Senior PM,test_environment,delete,2025-10-15T16:42:47Z,35.148.182.78,"Sydney, AU",true,false,
EVT005349,U00291,user_0291,Product,Senior PM,monitoring_system,download,2025-12-08T17:43:21Z,187.156.137.245,"Mumbai, IN",true,false,
EVT007039,U00120,user_0120,Legal,Paralegal,financial_ledger,admin,2025-09-18T01:11:18Z,159.49.231.169,"Tokyo, JP",true,true,privilege_escalation
EVT001957,U00343,user_0343,Legal,Compliance Officer,dns_server,delete,2025-06-18T11:38:23Z,189.33.87.84,"London, UK",true,true,privilege_escalation
EVT002868,U00043,user_0043,IT,Systems Administrator,payment_processor,admin,2026-02-20T18:18:07Z,43.73.238.129,"Tokyo, JP",true,true,unusual_resource
EVT002709,U00081,user_0081,Product,Associate PM,audit_logs,download,2025-12-03T16:06:26Z,120.15.235.40,"Singapore, SG",true,true,unusual_location
EVT001842,U00024,user_0024,Legal,Compliance Officer,source_code_repo,delete,2025-12-15T05:27:53Z,150.150.31.178,"London, UK",true,false,
EVT003897,U00117,user_0117,Product,Associate PM,monitoring_system,download,2026-04-26T07:23:18Z,105.62.90.234,"Toronto, CA",true,false,
EVT007354,U00127,user_0127,Sales,Sales Manager,audit_logs,write,2025-07-30T05:40:37Z,188.43.42.146,"New York, US",true,false,
EVT001927,U00493,user_0493,Customer Support,Support Team Lead,employee_portal,read,2025-10-23T03:02:10Z,189.221.243.127,"London, UK",true,false,
EVT004318,U00156,user_0156,Operations,Supply Chain Lead,monitoring_system,download,2025-05-26T22:57:30Z,196.119.61.25,"Singapore, SG",true,false,
EVT004806,U00106,user_0106,IT,Security Analyst,ci_cd_pipeline,execute,2025-06-28T19:51:10Z,128.162.222.206,"Sao Paulo, BR",true,false,
EVT004432,U00342,user_0342,IT,Network Engineer,sales_crm,execute,2025-08-19T00:18:48Z,147.100.59.245,"New York, US",false,false,
EVT005074,U00461,user_0461,Operations,Logistics Coordinator,monitoring_system,download,2026-02-27T17:48:11Z,135.75.75.153,"New York, US",true,false,
EVT002140,U00134,user_0134,Product,Director of Product,test_environment,write,2025-04-29T17:34:01Z,105.133.2.169,"Mumbai, IN",true,false,
EVT004335,U00147,user_0147,Engineering,Engineering Manager,dns_server,read,2026-02-05T03:43:13Z,2.229.132.167,"Paris, FR",false,true,privilege_escalation
EVT001623,U00296,user_0296,Marketing,SEO Specialist,test_environment,write,2025-04-29T18:41:26Z,205.236.70.176,"Berlin, DE",true,false,
EVT005553,U00263,user_0263,HR,CHRO,staging_environment,admin,2025-07-02T19:00:46Z,164.40.226.77,"Toronto, CA",true,true,excessive_access
EVT003752,U00419,user_0419,Finance,Senior Accountant,source_code_repo,admin,2025-06-01T05:36:01Z,23.122.7.9,"Berlin, DE",true,true,excessive_access
EVT006037,U00261,user_0261,Legal,Paralegal,audit_logs,delete,2026-02-13T15:45:45Z,65.71.206.144,"Tokyo, JP",false,false,
EVT006606,U00104,svc_0104,IT,Security Analyst,audit_logs,download,2025-09-17T04:02:13Z,90.54.228.111,"New York, US",true,true,impossible_travel
EVT005834,U00328,user_0328,Customer Support,Support Agent,employee_portal,read,2025-06-08T20:20:50Z,200.91.235.155,"Berlin, DE",false,false,
EVT005229,U00269,user_0269,Product,Senior PM,email_server,download,2025-12-04T03:25:15Z,5.201.148.155,"Tokyo, JP",false,false,
